$a_{\mu1}$,$a_{\mu2}$,$a_d$,$b_{\mu1}$,$b_{\mu2}$,$b_d$,$c_{\mu1}$,$c_{\mu2}$,$c_d$,$x_{\mu1}$,$x_{\mu2}$,$x_d$,f
-2.51978330007306,-2.5833601044592296,24.57665711438701,54.20745855693406,62.267635714391204,28.95139311020033,-60.62057415395387,-4.627300552953685,97.67652135171183,-10.181269245255232,0.3987871195318249,7.827669694097716,0.00018892150571207564
-3.0965556502653375,-2.7391735889835127,22.73656350669802,9.743749043496972,-23.854460996474828,-29.442178588178848,95.84254902828829,-88.04231073070439,15.490797492187852,-16.622156023806554,-16.33687370214051,-10.096673329347166,0.00011910903414216647
-2.745021727741719,-2.6466253080855084,23.25388316789321,-78.85090920897397,48.430677270618745,8.367151292095917,-32.96342935275838,15.1719139993046,83.40962461916402,-16.927947821892634,1.253671299961967,-2.4261635439368585,2.9438710938106466e-05
-2.4887364521603943,-2.511837935658579,22.91028239170475,-88.26000274799358,1.4273865907292986,23.420841120800986,67.45782001070302,-13.599077711161748,-46.679334928075136,1.4587364322586414,7.561333016408353,-11.533711126014287,0.00030016215556702354
-2.5690077975359342,-2.9692383360818937,23.2420288859073,-18.65968006354869,2.8596356743976727,-79.79368507865057,-86.33807896713088,94.48516321875573,81.63944398327214,-12.18688449824726,-6.619105708201374,-11.86487294918516,0.00018515695126324094
-2.7838846365355403,-2.816298757550831,23.352252395652535,78.00808878325614,-73.54162242223117,19.43524609958692,82.86555079995242,-35.53630615099991,-0.7630521674390849,-6.203606268996953,12.546305608360527,-3.5303261803446313,0.0011421694092448227
-2.339117759682078,-2.4273928968409013,22.323550315994027,94.59829442276806,-82.78872388231277,-86.88675055844438,-60.43470167039689,43.20981276219963,29.25466195549076,-5.718116982475834,-4.100749731526131,9.903770312173094,0.00029249787341343106
-2.8309525144908747,-2.3881532298038004,25.753717805152842,-51.670670984208805,51.41930412799949,-47.85974979861661,-32.066683184009605,25.826942047099195,87.93254284289613,-1.3082627419084965,2.021780022603128,-1.184179552892898,0.00012155974672714272
-2.308465226528269,-3.1216059251860613,23.613132587334793,84.76045576836464,67.79205770731426,-26.697662516778003,5.622800835400227,60.769659184084375,91.30359962283615,-15.620293487257051,-9.625054256965832,-6.178362802249559,0.0003232140631670564
-2.760867867923291,-2.796787353795938,23.906137852425772,98.49246564905724,8.770249328153659,-40.614437410171206,-74.30343371693749,25.701993230457266,81.02857432233739,-1.7771285340524532,5.028081398596212,-10.262074997839374,0.0005806868652038879
-2.9278851669698436,-2.5557105349634335,22.277185338127744,-81.16678723963203,-19.301512413393382,-84.64077460034693,23.588040915950568,24.3363587762532,-54.27716172473651,-12.120133151597804,-13.687457737381678,-2.6585521461008526,0.0008908396205969638
-2.1494450740822075,-2.6699835694867273,23.69748735044054,-6.2857986069569876,48.822449522090395,5.017221551652886,82.99043380635135,83.19203907551136,19.792431732461495,-14.122542611622805,-18.70465927415612,-1.4099462256602813,9.758479687068704e-05
-2.4506665812842474,-3.2911168827586197,23.687664370701427,-65.17042613518048,-88.4367408320782,-66.88576423616934,84.21986417571861,-76.65425477317389,-86.6398228691006,3.3041270706157544,-18.369204945566896,-0.7857600602137893,1.206305357399906e-05
-3.060950750870137,-2.646641128603727,24.553135373216183,-17.76083143939018,-29.4602378610536,58.91874673933511,80.47627608920351,83.41237066654566,-36.9614256747596,-0.5207398072726201,8.721448030935694,6.038686705694717,0.00033804624194263807
-2.8000859874722317,-3.011139635065974,22.843426772875645,-99.23081960296435,-0.040821252444457556,98.83152851569544,-77.15984167649867,-1.437899310336217,-80.47482597548553,11.825740125272432,7.96389306385236,1.3477384010397309,9.515200497054656e-05
-2.510835411235163,-2.6563960255955195,24.503436818776393,46.66096765537509,-65.31076371504473,-76.0147635546284,-83.97649762572362,-27.718468386780422,-40.096696741687275,-12.182320480187515,-2.3114084379823376,3.457224318728138,0.0004524004198891514
-2.5606844644525957,-2.6803031950673586,23.049464386090854,2.201654072962775,29.22307029407805,-29.80923549006436,15.2887769120712,-12.544377017911657,0.7569025654207877,14.291918754289641,-17.9087981598349,-7.828536192763957,0.00031234539606467444
-2.5634141293518757,-2.930800384656568,21.91815581279274,-9.253990825731691,21.395865122709715,37.73580854942817,86.65587179259262,8.0351736526451,25.731931036816384,14.746901908749129,8.774735921914893,-17.324215524708855,0.00018206883746731985
-2.8754393504726514,-2.8609207155604177,22.805904368210783,16.294397425597964,-85.24012610877458,-28.8001387932665,36.36150368439771,-75.00335488491925,-42.70703222583846,-8.78266307429676,2.762697612328383,4.074243291418092,2.9758688791529762e-05
-2.5110720039748795,-2.815973497583073,25.115370847860756,-46.431182709566485,16.00037711199164,16.933941942088776,60.33122303137242,11.54784228820876,65.09464125340457,3.4619049025238704,-17.44985451318852,-18.333230705589262,0.00026209658017856114
-2.8677076803962738,-2.6474148520984357,25.44041666947597,-89.37435361197102,32.89532336524272,-8.793592035807801,1.8935412351533358,29.527296616770563,63.15278875476649,5.160634725987142,3.607714438706706,-3.5955392989003503,0.00034022599497520134
-2.669454776522289,-2.778050460900115,23.727035895425338,-75.37434764084273,-29.56384103738469,47.11765567154754,1.1849538740414332,29.888109886617777,46.176231894235265,8.179140338198696,-11.408085668372056,-9.02699067826397,0.0007634038850792643
-2.8245391154164756,-2.4111701354811355,25.052858054849985,80.08235023572774,-31.382390687177434,45.1816217056852,98.48891893161232,21.576010731401908,58.35959056577272,-12.780169040955387,-8.684937343426434,-18.0005117403825,0.00018512527520092166
-2.6212432380930695,-2.806576598635335,24.458134442705262,38.63529551895673,26.829089804934263,1.4315848318834838,78.8395491990538,24.079455691998206,-90.93231213970112,-18.16855579427336,1.3223798119879149,12.221939000423212,9.729090232578162e-05
-2.616107601508053,-2.8469584456756443,22.929966956184977,31.59516788515826,-68.9874175053641,1.2058932809391116,-98.63717648316073,13.688195765536705,-73.41346845129388,-13.629455288786172,-2.4832785496247185,7.400244596982566,0.0003414698982797848
-2.719687624841925,-2.5917444735402797,23.66916636272879,-65.16121592102019,-41.86761107257736,50.27389373775027,78.01448100804461,31.63205780673546,-79.62352397920104,3.550301075868216,-16.44223844525723,-11.985286673131228,6.827512406633737e-05
-2.621810461853853,-2.512501382252648,22.75955095688421,-22.879714078426062,-68.50548128035663,-41.344379335817656,20.164529352119633,-78.88140949959583,-3.4023045279486226,9.67461733526961,-8.144463607726424,-18.79520314393568,0.00014340401317278006
-2.784510960493743,-2.385641285743552,23.416884521225228,-19.572882301197623,72.98377590825342,33.35832525829108,22.7358243577902,-43.906222699153865,25.175041903387836,-0.47930752657806514,-10.762648564369604,-11.382870744028265,0.00022537601354161196
-2.3709638315378143,-2.5819408197064275,23.845719202551535,-16.406465477703236,71.66289803968846,77.11216656214984,45.30723844866193,-99.81657529741435,88.24061349423815,11.077547810080336,-17.128460481255726,-8.399950865076125,0.00032216547464395344
-2.6377411348717237,-2.680168740772287,23.501545022541475,-60.40435296195584,34.67621831328884,16.848751630455865,12.279632919258503,-68.20205329231933,34.94138470523701,-8.179941276904469,14.448690176025702,-15.54212763418784,0.00027248704261302327
-2.6452587413399735,-2.862146154271955,24.238598664585897,66.43410019117422,32.99771448993439,26.3479480042243,-73.31019961538456,73.9383826906447,-48.432408006253524,11.313886006776436,-16.730977214442028,6.963320579567096,0.0007662956317552136
-2.708414083689671,-2.6809095985445976,22.60980928379,59.134155077375794,72.13353215375693,-18.556342239958873,96.59109174905677,-21.535892985847934,-40.33629606607593,-11.832173567314404,4.617582211069667,-9.432008686026471,0.0007514146780854014
-2.4225448404428778,-2.5969339453646985,24.37363060856367,10.314880422287587,-34.880776136113255,14.824493266808872,-24.000565660155807,-78.25345490736072,-20.53897538313361,-4.287032647509241,-11.890400653855622,-17.57078628173027,0.0020315657555298986
-2.9659034061766003,-3.0602989793487128,22.868941995285603,69.3359493944986,-71.79790060694037,-81.10443623642858,51.931585983967,7.5427105648068675,-66.07629991939844,-17.95060235025074,-16.596894781665675,9.636454007643263,0.0002396365619991737
-2.93539612628269,-2.888918169188457,21.41210945775808,83.30435124730981,22.252665246767805,-27.513984605528897,32.200123249618464,1.0795916397912961,-9.79412392856037,-6.664388074467394,7.8500087437642065,2.8705351414474762,0.0002704353793065676
-2.8756691663901957,-2.6845755478797155,23.280035228084223,-56.0067211832808,96.76956809121864,78.14507860126548,-46.928560883679964,42.28022877970075,40.8056341957351,-12.720585730707205,-14.294306511030317,-0.18977026417255338,0.00047653645708508317
-2.6247810803011067,-2.7767280276589377,22.37210283495195,-1.5290997926161296,80.6220066524424,57.881932492467364,-84.47446689629189,-26.497092931998495,-32.77806222017981,7.070422981649129,-14.459758011785425,-2.056297061431671,3.267921871602975e-05
-2.8240514927846623,-2.3287296372883306,23.448730571877313,-25.51768045641945,-86.39544065005467,76.59680259787017,8.215947183428298,-22.705053130176587,-29.468581460943838,-3.917988153882032,3.567775828442708,-13.147966979079829,0.0002051580954872116
-2.7152661092139607,-3.3108094827113206,22.929837193743868,-48.74675959100836,64.4401648299271,33.47765096501756,-30.817639230669666,-31.274231314344373,-55.404716918244354,-0.333199824277588,-16.97431532084559,-13.412355467370707,4.124604260278476e-05
-2.9111593851375295,-2.808034462690111,24.248051558892122,59.723995375493324,54.04929475903796,75.37874163522642,59.54955651894086,2.553993057992855,47.36535798456826,-2.9153404791600632,4.072848244341447,0.5900067973746062,0.00016658119481548746
-2.846036859375467,-2.913412165476873,24.96341933149231,-88.48395046707411,-55.953902007124725,-68.82871950604374,-34.91884650204959,-0.4812396688171532,-97.46297807179337,4.132958665625363,-6.794315533382432,11.179781916325403,0.00016890083635960192
-2.9120674265101756,-2.5235263224530518,22.246923138133884,62.76593578323621,-53.10068538830063,-97.36244355894581,-11.347166992746573,54.3720559674916,-29.192677422280084,-11.820422768701864,-1.7076540899624542,-14.787038106983685,0.00014321547127291493
-2.69379947123579,-2.1239458305649093,23.58663481691457,-69.48549196995975,-49.44300207405517,51.08183088632299,-1.2455060951299117,-11.829699878601012,34.43698140178252,-1.0063541179986837,-15.250665960280697,6.952631391575853,0.0005344996297235631
-2.848532038508836,-2.8810613272437573,22.683713565751024,86.50591792041786,-49.70693447208144,20.47391145856067,66.78665892994503,-34.16144430668571,-66.77272499976525,0.20197001778545953,13.227936008746473,-6.425851768206421,0.00033922506042337005
-2.714754465515357,-2.7690539296260788,24.13199385941818,-25.52197422058564,98.80134819311539,58.91578285143899,77.83148186637037,-14.720182804534886,-73.01238968768128,-0.7750623605662472,11.129546699265354,3.9255901456442874,0.0008438572599427048
-2.8400199437500273,-2.420796110510376,24.69938781460303,24.58493135511548,83.96780815364463,27.417707935587337,-77.44789128458834,-62.984668848922894,-14.608646648587055,-10.29956828976696,8.02689988991984,-19.942760741526712,0.0003561555621710358
-2.7543109793877876,-2.6904141707695906,24.635051253299633,-59.13569183663844,-38.848395256445116,67.18129902931501,-74.41816268329401,39.29346692220268,-24.163349086654407,10.614333074705732,-3.788982283215017,6.893266846467258,8.305139895774743e-05
-3.173810191707346,-2.798114960510084,22.734957039779133,-45.511318707861285,30.959945661231572,-11.941620899773113,-57.441099336847486,28.419291562869816,95.97805084173338,6.5751346044499765,-2.2043316935091894,5.984593211400342,0.0003519004826223746
-2.7379485149857223,-2.456814911631879,25.358327339327474,-45.015943234805704,26.290895068401014,-47.06890562975529,6.959250286315054,-91.96281931519613,38.09874614907582,-5.212832289813029,-7.833717988090635,5.750611137607397,6.686908382669277e-05
-2.677336797087898,-2.621617533761318,24.12304636579418,32.217966108142654,-3.390316563783969,-41.862126152253886,-79.63405511400559,66.99358180397859,5.445452338901248,-18.044174287255277,-7.162492633226387,-18.382249896449935,0.0008121954549207408
-2.4057662812697345,-2.64592650072367,24.23228904377277,-26.483170373979775,47.03807852689229,89.69989596915411,-48.38781823873972,-45.28101027304612,98.53452807414433,10.891510848318532,12.64102501410024,5.656659090865748,0.0001380680364473215
-2.2925253197185373,-3.145234340083971,24.107247431123966,10.919749334624598,99.13522018985404,25.2613700392951,-12.570884361055306,22.597494353387347,-54.24704495970337,10.44488204482761,9.499286630253799,2.090590905365417,3.760970439091691e-05
-3.048915704807136,-2.770126233309736,22.45762828924518,0.3024251606508699,4.27547173318263,83.86465415355642,10.588028735321558,57.980949629257324,79.4767755202622,3.0348114753535924,-15.913444106925736,-13.253226834267828,1.0289017285577615e-05
-2.3690167624843856,-2.6334405501500124,23.901224199761316,-42.93635684533714,-1.9822755782131054,-87.72200715526093,-46.65635445050529,-86.26266457885635,26.689119915655713,0.782790567207666,-1.6802057126986583,5.574200579028062,0.0009173597598533985
-2.6636961637118497,-2.6118318762194974,23.217620888753604,54.40348621468661,-90.09643473030505,67.83832285100769,-50.775110420596796,52.93381342074677,-31.695167525372725,4.144508709834941,2.4255862026338244,-13.191433482226508,0.0007157377923102496
-2.3532663327658323,-3.099561429426493,23.76932439930157,30.7067386379169,-98.25285618116983,48.43372273163812,77.68434411912754,35.325196449059774,-70.50073612341512,4.040959084099702,-8.665660873232007,6.855611281405437,0.0002508562482296257
-2.953224637382974,-3.3080819476399905,25.96904422212011,30.487957579613784,75.86241535247146,85.02729025146746,-72.66398141244312,74.23549702204255,90.18030531196783,12.706315277818417,-17.244601588493353,11.021474432702899,0.0004257275946741289
-2.5424631551030275,-2.5422914268458254,24.081435710056898,85.11992843254507,11.243767358291734,40.0875753199833,-72.7554359023686,47.62492333350551,18.87770867108688,-6.909912158031798,1.2456541926002593,-6.071597138507451,0.00013255858225103793
-2.702471336568607,-2.894542459544777,23.98866871705427,95.68272897351136,-11.691621023098627,-4.7729470839891945,-91.7899941074738,5.809395384752552,79.54568272802526,8.835765577999585,-14.67663293415946,-14.085754551072437,6.440344588682169e-05
-2.46657452398708,-2.146056585899767,22.778263490756448,75.74474504778735,62.39251036649728,-98.09232153230806,-66.35740593585291,-31.162285972506403,50.72446348530815,5.889620023431115,-18.64309903632147,3.28608546885787,0.00020312016389876012
-2.9376925538224747,-2.0512954335603015,23.210961109805474,-15.310187381381596,-85.19795872803184,56.1401991040932,-22.322000376180014,21.000668330733916,-94.43698634386934,-6.304574244890896,-12.102495584473171,3.172080019341264,0.00014389887241495841
-3.0534382880305895,-2.8442307573235395,24.088494028737006,72.25226480133786,16.468607583559177,-89.89602919873082,54.1394303679422,-53.65939591077723,-37.60255200950641,-13.655372047198298,-18.92709629066169,-18.19941144403633,0.00023963146492030437
-2.498149794986579,-2.690251521914802,23.76512520576571,91.56690323041917,61.42392115744878,94.56532825977204,-44.53490628161014,55.29950115415723,69.66415983951427,-2.585914366897425,-3.574447565388658,14.506017884297382,0.0004182113072419703
-2.991060688887593,-2.8702779346854586,23.84966162660945,47.95295759789491,97.7944518149504,-58.10665078553256,34.27894594806029,36.962755882132925,-34.46786360517914,-13.939580564576262,-12.060850372796166,-19.361691276560308,0.00038198082035954795
-2.9911927524927857,-2.1335186649632187,24.66156670953348,-45.678975806593414,30.169613794674717,1.1702633471926447,-81.13827089397279,-67.97573615640292,-99.98087689753454,-18.85309868194419,-12.74414712891403,-0.3150259113985534,0.00018731502841553893
-2.6258578065637175,-3.008508024143942,24.061004096023886,-17.1771673856614,47.09980322771388,-41.98396082396692,44.88465045703317,62.8414723504234,-59.47298246200268,-5.824464478947736,7.7644162399891705,0.9265423264308197,0.0008092412009687733
-2.266799309290689,-2.9457368568401456,22.4141812593263,-47.09667673480622,54.79571708279535,-31.6336044031366,37.48747534532568,41.90185025577987,62.22195029173745,7.638064539844192,11.752518530221987,-6.379243333289042,2.699780132165737e-05
-3.343387064608102,-2.9483675579839197,23.53597586380063,-84.73900394227243,50.71675572562813,69.70316612683641,-12.609983858451244,-62.99738668012068,3.0645156765664012,9.808270717984213,-5.486454168792703,-12.881097862301765,5.1325760894067263e-05
-2.7945162452469754,-2.877763533812384,23.498655615402964,-74.54648511621504,-71.94493588578841,31.54496775654488,67.81514657390385,-66.62486829901957,21.509268147299302,6.054311452057742,-5.39064903305783,-2.3670459308597867,0.000133226681201482
-2.7488983974496164,-2.6758984485935065,23.744191793262654,-89.45349790819057,-12.574772007934783,-17.114509927365233,21.06605895408795,-96.18133211960154,-37.82085950322724,-3.428446580253847,-10.467385057661694,8.066574877744081,0.00104805104088132
-2.6939954699674913,-2.4097704556770068,23.47147729160011,-52.563983879291214,-57.980277529679455,85.09011405054949,-41.03880295853989,-19.511635402399094,78.15681722965512,-19.709688739807184,14.72043234730431,-16.47567258924647,8.01558988026777e-05
-2.504960440440093,-2.9536490981788464,24.568033542970163,-78.66175979369841,-40.39318158226918,68.67935427338045,15.58013934071279,-28.227037087702385,-0.16993575175935716,-6.920356540510612,-16.279977015006743,14.883397666894474,0.0006540248563720986
-2.680146604408608,-2.488970179866975,25.174039499824094,78.74284117845109,-89.9621124980042,73.02117578060117,90.62978184834219,-93.31173088275989,-27.306456491527207,-4.39539904234893,-1.8524230874686758,-14.68773723541026,0.0004942727410542628
-2.949503633517922,-2.4364822196678273,25.779129385777775,-84.9696019721179,-8.866201625405427,-95.25755364372894,-5.38958854535116,61.71045865495325,-0.3983289716733971,13.638014922421533,-11.197237147256555,3.4320144320734887,0.0009122249750690595
-3.12313686976588,-2.6379314362580097,23.249840307124188,36.73487343175157,33.9174777516166,-56.05212280372801,-98.6105244381641,76.50663009778329,16.968989655344167,-2.4052378009314097,8.638498618059902,-8.873764833749691,0.00014026662115970546
-2.6538429180653,-3.051479664376943,22.371122334759495,-34.644003758748305,63.63559262322244,70.60049653287618,70.7216107368551,-81.1423256455222,-97.52153871226575,-8.4358188369582,14.568827949765602,-8.230507031479643,0.0005110822787041976
-2.563916489332334,-2.7655516722984608,24.08070147318969,62.931995592212836,78.75901878064565,67.66508340057821,-34.628845654755104,51.33802650391545,-77.3769225342153,14.744536375326867,8.827806601450026,-4.154716552356774,0.00023221867381871306
-2.3424229333450164,-2.9453030654314523,22.267554639392845,-75.741097949322,-59.86150186620664,-52.80829231865195,-31.759067307544797,-51.99342688276998,99.93343289185893,-4.165240465363845,-17.291025187434524,-14.15562256611851,4.561222715507504e-05
-2.5943173997458344,-2.7638880458357655,23.094196866156725,-60.10646436376366,-96.45291146893263,38.34718626258617,32.23322223028279,87.76811209293531,53.46555396901317,-13.895393845042722,10.129754501506394,-13.568916690603256,0.00018539100483952147
-2.890614211800747,-2.725892250981653,23.29484291768948,-61.984226568069275,-85.93060783158924,-14.387221384416307,14.713867077893475,-48.197507046896234,84.6807682386665,12.732260730295112,-9.221031248881761,1.1185418369222784,0.00047653781095259123
-3.0261435392718923,-3.151280516092008,23.361879922500506,-95.93317930920907,27.72502109867871,1.9561486837502287,51.89645369849227,-77.32856207464008,-19.29332773360921,10.334359088120742,13.93732000748301,-16.519343307407226,0.001036206521383111
-2.9233839170015514,-2.466171214806204,24.33516449300727,-7.7846300402677855,-75.1350179823546,49.39342610275671,-50.74517528768321,34.165749296041334,-3.073324306829079,-18.261581093517712,14.930671979641106,-7.988033418651295,0.0003332306914536357
-2.91086718840181,-2.5271097429903433,24.518486044843918,52.09063000225764,32.71945754297017,96.09729031357327,-68.78725220978926,-63.43033471927602,38.253953152483895,-3.1926566932153797,-4.887790863264076,5.265245546297619,0.0002784318164862895
-2.734126254366381,-2.7220518123514488,23.453060418411276,69.04698805358758,19.069404810876364,44.19541173215043,22.90191143236514,4.471412858721891,-93.69927511012867,-3.995241929046486,6.695248825306358,-9.335494129321615,0.0007098114684178376
-2.7867409416233073,-2.5951215822266858,21.9856860395675,-60.401215028408856,51.69179391645012,-50.475690528596616,61.23691241131269,50.953593055080056,73.6532222456239,13.48602516874308,-9.082971910316644,3.479509519079784,2.7164225760756917e-05
-3.4082642895125863,-2.691725069482605,23.811337101232727,-78.40232585508481,-49.45876996370064,60.14329632865798,80.04733004100534,-6.944930863380947,44.73228761005634,-8.497268946106352,-10.30140726667372,11.730842268667395,0.0002495743396210017
-2.547241185278943,-2.503617911985023,24.33474716547982,26.90273575488574,-32.33436545548678,-29.265690859580403,50.93308294650339,-2.557358744376806,-9.856007810897545,10.989967064853335,-13.883435504271407,3.4815328015047697,3.526658894812919e-05
-2.934530842698297,-2.710150955778968,23.817564755141046,36.282097802873636,39.59739717164639,25.662549817017815,-6.176555947289344,-46.75233563578912,-60.85916000857782,2.255930770354743,-15.98658864936203,-9.998649389323193,8.179906502864503e-06
-2.514889715666198,-2.6957265136434443,24.21624892694366,49.19047844353457,12.59341844694049,-89.90314760123948,78.17757859807253,-97.35559633961749,-31.446133295079292,14.940751343617661,-12.392362697798493,5.870032657726412,6.604238946671173e-05
-3.051202580687883,-2.534107578717514,23.10631408894863,-51.09784598520831,-44.438535711688814,30.196231715980126,-84.62315783912346,41.884830332705015,-57.28794292926905,11.674329778328435,1.5570730675062951,-15.676331262864394,6.694949395684584e-05
